label,query,hits,totalRunTimeMs,avgRunTimeMs,lastRunTimeMs
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Iceland FBI Wikileaks"".        ""type"" : ""boolean""      }    }  }}",0,58,5.8,6
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""lighter bail for Pistorius"".        ""type"" : ""boolean""      }    }  }}",0,51,5.1,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""anti-aging resveratrol"".        ""type"" : ""boolean""      }    }  }}",0,43,4.3,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Obama reaction to Syrian chemical weapons"".        ""type"" : ""boolean""      }    }  }}",0,53,5.3,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Bush's dog dies"".        ""type"" : ""boolean""      }    }  }}",0,54,5.4,6
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Kardashian maternity style"".        ""type"" : ""boolean""      }    }  }}",0,53,5.3,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""hush puppies meal"".        ""type"" : ""boolean""      }    }  }}",0,52,5.2,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""circular economy initiatives"".        ""type"" : ""boolean""      }    }  }}",0,46,4.6,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""social media as educational tool"".        ""type"" : ""boolean""      }    }  }}",0,55,5.5,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""3D printing for science"".        ""type"" : ""boolean""      }    }  }}",0,53,5.3,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""DPRK Nuclear Test"".        ""type"" : ""boolean""      }    }  }}",0,55,5.5,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""virtual currencies regulation"".        ""type"" : ""boolean""      }    }  }}",0,52,5.2,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Lindsey Vonn sidelined"".        ""type"" : ""boolean""      }    }  }}",0,45,4.5,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""ACPT Crossword Tournament"".        ""type"" : ""boolean""      }    }  }}",0,53,5.3,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Maryland casino table games"".        ""type"" : ""boolean""      }    }  }}",0,55,5.5,6
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""sequestration opinions"".        ""type"" : ""boolean""      }    }  }}",0,52,5.2,5
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""US behind Chaevez cancer"".        ""type"" : ""boolean""      }    }  }}",0,54,5.4,6
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Honey Boo Boo Girl Scout cookies"".        ""type"" : ""boolean""      }    }  }}",0,43,4.3,4
0,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Tony Mendez"".        ""type"" : ""boolean""      }    }  }}",0,56,5.6,6
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""water shortages"".        ""type"" : ""boolean""      }    }  }}",2898,94,9.4,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Florida Derby 2013"".        ""type"" : ""boolean""      }    }  }}",18900,139,13.9,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Kal Penn"".        ""type"" : ""boolean""      }    }  }}",277,104,10.4,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Detroit EFM Undemocratic"".        ""type"" : ""boolean""      }    }  }}",330,108,10.8,8
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""memories of Mr. Rogers"".        ""type"" : ""boolean""      }    }  }}",161303,178,17.8,16
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Chinese Computer Attacks"".        ""type"" : ""boolean""      }    }  }}",2333,112,11.2,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""marshmallow Peeps dioramas"".        ""type"" : ""boolean""      }    }  }}",466,94,9.4,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Israel and Turkey reconcile"".        ""type"" : ""boolean""      }    }  }}",209671,185,18.5,18
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""colony collapse disorder"".        ""type"" : ""boolean""      }    }  }}",267,85,8.5,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Argentina's Inflation"".        ""type"" : ""boolean""      }    }  }}",63,89,8.9,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Future of MOOCs"".        ""type"" : ""boolean""      }    }  }}",159748,159,15.9,16
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""unsuccessful kickstarter applicants"".        ""type"" : ""boolean""      }    }  }}",153,91,9.1,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""solar flare"".        ""type"" : ""boolean""      }    }  }}",342,95,9.5,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""celebrity DUI"".        ""type"" : ""boolean""      }    }  }}",584,82,8.2,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Oscars snub Affleck"".        ""type"" : ""boolean""      }    }  }}",186,109,10.9,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Pitbull rapper"".        ""type"" : ""boolean""      }    }  }}",758,108,10.8,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Hagel nomination filibustered"".        ""type"" : ""boolean""      }    }  }}",99,94,9.4,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Buying clothes online"".        ""type"" : ""boolean""      }    }  }}",7511,120,12.0,11
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Angry Birds cartoon"".        ""type"" : ""boolean""      }    }  }}",2209,90,9.0,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Lawyer jokes"".        ""type"" : ""boolean""      }    }  }}",1203,92,9.2,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""trash the dress"".        ""type"" : ""boolean""      }    }  }}",361175,247,24.7,25
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""asteroid hits Russia"".        ""type"" : ""boolean""      }    }  }}",1342,108,10.8,12
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""cruise ship safety"".        ""type"" : ""boolean""      }    }  }}",1703,102,10.2,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""The Middle TV show"".        ""type"" : ""boolean""      }    }  }}",374071,254,25.4,26
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Big Dog terminator robot"".        ""type"" : ""boolean""      }    }  }}",15231,108,10.8,11
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Gone Girl reviews"".        ""type"" : ""boolean""      }    }  }}",24097,109,10.9,11
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""cause of the Super Bowl blackout"".        ""type"" : ""boolean""      }    }  }}",460834,400,40.0,38
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""New York City soda ban blocked"".        ""type"" : ""boolean""      }    }  }}",53465,149,14.9,13
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Artists Against Fracking"".        ""type"" : ""boolean""      }    }  }}",3551,90,9.0,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Richard III burial dispute"".        ""type"" : ""boolean""      }    }  }}",1157,103,10.3,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Mila Kunis in Oz movie"".        ""type"" : ""boolean""      }    }  }}",192029,189,18.9,19
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Iranian weapons to Syria"".        ""type"" : ""boolean""      }    }  }}",345387,241,24.1,24
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Maracana Stadium problems"".        ""type"" : ""boolean""      }    }  }}",2731,105,10.5,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Downton Abbey actor turnover"".        ""type"" : ""boolean""      }    }  }}",604,87,8.7,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""National Parks sequestered"".        ""type"" : ""boolean""      }    }  }}",1742,97,9.7,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""GMO labeling"".        ""type"" : ""boolean""      }    }  }}",64,88,8.8,8
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Victoria's Secret commercial"".        ""type"" : ""boolean""      }    }  }}",9410,102,10.2,11
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Cyprus Bailout Protests"".        ""type"" : ""boolean""      }    }  }}",456,101,10.1,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""making football safer"".        ""type"" : ""boolean""      }    }  }}",11969,103,10.3,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""UK wine industry"".        ""type"" : ""boolean""      }    }  }}",3657,118,11.8,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""gun advocates are corrupt"".        ""type"" : ""boolean""      }    }  }}",78548,163,16.3,28
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Iceland FBI Wikileaks"".        ""type"" : ""boolean""      }    }  }}",525,100,10.0,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""lighter bail for Pistorius"".        ""type"" : ""boolean""      }    }  }}",162707,162,16.2,16
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""anti-aging resveratrol"".        ""type"" : ""boolean""      }    }  }}",1189,84,8.4,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Obama reaction to Syrian chemical weapons"".        ""type"" : ""boolean""      }    }  }}",346726,254,25.4,25
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Bush's dog dies"".        ""type"" : ""boolean""      }    }  }}",4027,112,11.2,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Kardashian maternity style"".        ""type"" : ""boolean""      }    }  }}",2577,101,10.1,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""hush puppies meal"".        ""type"" : ""boolean""      }    }  }}",960,97,9.7,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""circular economy initiatives"".        ""type"" : ""boolean""      }    }  }}",386,85,8.5,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""social media as educational tool"".        ""type"" : ""boolean""      }    }  }}",43662,131,13.1,13
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""3D printing for science"".        ""type"" : ""boolean""      }    }  }}",163998,196,19.6,17
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""DPRK Nuclear Test"".        ""type"" : ""boolean""      }    }  }}",5057,109,10.9,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""virtual currencies regulation"".        ""type"" : ""boolean""      }    }  }}",370,99,9.9,11
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Lindsey Vonn sidelined"".        ""type"" : ""boolean""      }    }  }}",114,89,8.9,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""ACPT Crossword Tournament"".        ""type"" : ""boolean""      }    }  }}",527,95,9.5,9
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Maryland casino table games"".        ""type"" : ""boolean""      }    }  }}",4809,102,10.2,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""sequestration opinions"".        ""type"" : ""boolean""      }    }  }}",348,97,9.7,10
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""US behind Chaevez cancer"".        ""type"" : ""boolean""      }    }  }}",22420,112,11.2,11
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Honey Boo Boo Girl Scout cookies"".        ""type"" : ""boolean""      }    }  }}",21972,135,13.5,24
5000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Tony Mendez"".        ""type"" : ""boolean""      }    }  }}",640,91,9.1,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""water shortages"".        ""type"" : ""boolean""      }    }  }}",5972,87,8.7,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Florida Derby 2013"".        ""type"" : ""boolean""      }    }  }}",37108,108,10.8,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Kal Penn"".        ""type"" : ""boolean""      }    }  }}",561,83,8.3,8
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Detroit EFM Undemocratic"".        ""type"" : ""boolean""      }    }  }}",713,93,9.3,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""memories of Mr. Rogers"".        ""type"" : ""boolean""      }    }  }}",326208,251,25.1,25
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Chinese Computer Attacks"".        ""type"" : ""boolean""      }    }  }}",4640,106,10.6,11
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""marshmallow Peeps dioramas"".        ""type"" : ""boolean""      }    }  }}",942,95,9.5,8
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Israel and Turkey reconcile"".        ""type"" : ""boolean""      }    }  }}",429482,268,26.8,27
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""colony collapse disorder"".        ""type"" : ""boolean""      }    }  }}",557,105,10.5,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Argentina's Inflation"".        ""type"" : ""boolean""      }    }  }}",111,87,8.7,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Future of MOOCs"".        ""type"" : ""boolean""      }    }  }}",323209,234,23.4,21
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""unsuccessful kickstarter applicants"".        ""type"" : ""boolean""      }    }  }}",316,88,8.8,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""solar flare"".        ""type"" : ""boolean""      }    }  }}",747,80,8.0,7
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""celebrity DUI"".        ""type"" : ""boolean""      }    }  }}",1172,95,9.5,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Oscars snub Affleck"".        ""type"" : ""boolean""      }    }  }}",452,108,10.8,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Pitbull rapper"".        ""type"" : ""boolean""      }    }  }}",1511,98,9.8,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Hagel nomination filibustered"".        ""type"" : ""boolean""      }    }  }}",215,85,8.5,8
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Buying clothes online"".        ""type"" : ""boolean""      }    }  }}",15284,92,9.2,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Angry Birds cartoon"".        ""type"" : ""boolean""      }    }  }}",4280,119,11.9,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Lawyer jokes"".        ""type"" : ""boolean""      }    }  }}",2361,93,9.3,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""trash the dress"".        ""type"" : ""boolean""      }    }  }}",728479,389,38.9,39
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""asteroid hits Russia"".        ""type"" : ""boolean""      }    }  }}",3256,92,9.2,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""cruise ship safety"".        ""type"" : ""boolean""      }    }  }}",3206,95,9.5,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""The Middle TV show"".        ""type"" : ""boolean""      }    }  }}",754448,446,44.6,44
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Big Dog terminator robot"".        ""type"" : ""boolean""      }    }  }}",31054,128,12.8,23
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Gone Girl reviews"".        ""type"" : ""boolean""      }    }  }}",50142,123,12.3,13
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""cause of the Super Bowl blackout"".        ""type"" : ""boolean""      }    }  }}",929114,628,62.8,65
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""New York City soda ban blocked"".        ""type"" : ""boolean""      }    }  }}",104676,165,16.5,26
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Artists Against Fracking"".        ""type"" : ""boolean""      }    }  }}",7027,123,12.3,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Richard III burial dispute"".        ""type"" : ""boolean""      }    }  }}",2338,110,11.0,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Mila Kunis in Oz movie"".        ""type"" : ""boolean""      }    }  }}",389304,267,26.7,27
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Iranian weapons to Syria"".        ""type"" : ""boolean""      }    }  }}",709043,384,38.4,39
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Maracana Stadium problems"".        ""type"" : ""boolean""      }    }  }}",5677,87,8.7,8
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Downton Abbey actor turnover"".        ""type"" : ""boolean""      }    }  }}",1320,128,12.8,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""National Parks sequestered"".        ""type"" : ""boolean""      }    }  }}",3498,103,10.3,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""GMO labeling"".        ""type"" : ""boolean""      }    }  }}",113,90,9.0,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Victoria's Secret commercial"".        ""type"" : ""boolean""      }    }  }}",12081,100,10.0,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Cyprus Bailout Protests"".        ""type"" : ""boolean""      }    }  }}",670,86,8.6,8
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""making football safer"".        ""type"" : ""boolean""      }    }  }}",20576,116,11.6,11
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""UK wine industry"".        ""type"" : ""boolean""      }    }  }}",7725,100,10.0,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""gun advocates are corrupt"".        ""type"" : ""boolean""      }    }  }}",159312,171,17.1,16
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Iceland FBI Wikileaks"".        ""type"" : ""boolean""      }    }  }}",915,85,8.5,9
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""lighter bail for Pistorius"".        ""type"" : ""boolean""      }    }  }}",330203,234,23.4,22
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""anti-aging resveratrol"".        ""type"" : ""boolean""      }    }  }}",2347,104,10.4,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Obama reaction to Syrian chemical weapons"".        ""type"" : ""boolean""      }    }  }}",711333,413,41.3,40
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Bush's dog dies"".        ""type"" : ""boolean""      }    }  }}",8304,115,11.5,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""Kardashian maternity style"".        ""type"" : ""boolean""      }    }  }}",5289,102,10.2,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""hush puppies meal"".        ""type"" : ""boolean""      }    }  }}",2174,87,8.7,8
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""circular economy initiatives"".        ""type"" : ""boolean""      }    }  }}",755,93,9.3,10
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""social media as educational tool"".        ""type"" : ""boolean""      }    }  }}",89539,147,14.7,15
10000000,"{  ""query"" : {    ""match"" : {      ""text"" : {        ""query"" : ""3D printing for science"".        ""type"" : ""boolean""      }    }  }}",332278,249,24.9,24
